unit,sex,age,region,year,value
YR,T,Y77,AT,1993,9.0
YR,T,Y78,AT,1993,8.4
YR,T,Y79,AT,1993,7.9
YR,T,Y8,AT,1993,68.9
YR,T,Y80,AT,1993,7.4
YR,T,Y81,AT,1993,7.0
YR,T,Y82,AT,1993,6.5
YR,T,Y83,AT,1993,6.0
YR,T,Y84,AT,1993,5.6
YR,T,Y9,AT,1993,67.9
YR,T,Y_GE85,AT,1993,5.3
YR,T,Y_LT1,AT,1993,76.3
YR,F,Y1,AT,1992,78.8
YR,F,Y10,AT,1992,69.9
YR,F,Y11,AT,1992,69.0
YR,F,Y12,AT,1992,68.0
YR,F,Y13,AT,1992,67.0
YR,F,Y14,AT,1992,66.0
YR,F,Y15,AT,1992,65.0
YR,F,Y16,AT,1992,64.0
YR,F,Y17,AT,1992,63.0
YR,F,Y18,AT,1992,62.0
YR,F,Y19,AT,1992,61.1
YR,F,Y2,AT,1992,77.8
YR,F,Y20,AT,1992,60.1
YR,F,Y21,AT,1992,59.1
YR,F,Y22,AT,1992,58.1
YR,F,Y23,AT,1992,57.2
YR,F,Y24,AT,1992,56.2
YR,F,Y25,AT,1992,55.2
YR,F,Y26,AT,1992,54.2
YR,F,Y27,AT,1992,53.2
YR,F,Y28,AT,1992,52.3
YR,F,Y29,AT,1992,51.3
YR,F,Y3,AT,1992,76.8
YR,F,Y30,AT,1992,50.3
YR,F,Y31,AT,1992,49.3
YR,F,Y32,AT,1992,48.4
YR,F,Y33,AT,1992,47.4
YR,F,Y34,AT,1992,46.4
YR,F,Y35,AT,1992,45.4
YR,F,Y36,AT,1992,44.5
YR,F,Y37,AT,1992,43.5
YR,F,Y38,AT,1992,42.5
YR,F,Y39,AT,1992,41.6
YR,F,Y4,AT,1992,75.9
YR,F,Y40,AT,1992,40.6
YR,F,Y41,AT,1992,39.7
YR,F,Y42,AT,1992,38.7
YR,F,Y43,AT,1992,37.8
YR,F,Y44,AT,1992,36.8
YR,F,Y45,AT,1992,35.9
YR,F,Y46,AT,1992,35.0
YR,F,Y47,AT,1992,34.1
YR,F,Y48,AT,1992,33.1
YR,F,Y49,AT,1992,32.2
YR,F,Y5,AT,1992,74.9
YR,F,Y50,AT,1992,31.3
YR,F,Y51,AT,1992,30.4
YR,F,Y52,AT,1992,29.5
YR,F,Y53,AT,1992,28.6
YR,F,Y54,AT,1992,27.7
YR,F,Y55,AT,1992,26.8
YR,F,Y56,AT,1992,25.9
YR,F,Y57,AT,1992,25.0
YR,F,Y58,AT,1992,24.1
YR,F,Y59,AT,1992,23.3
YR,F,Y6,AT,1992,73.9
YR,F,Y60,AT,1992,22.4
YR,F,Y61,AT,1992,21.5
YR,F,Y62,AT,1992,20.7
YR,F,Y63,AT,1992,19.9
YR,F,Y64,AT,1992,19.0
YR,F,Y65,AT,1992,18.2
YR,F,Y66,AT,1992,17.4
YR,F,Y67,AT,1992,16.6
YR,F,Y68,AT,1992,15.8
YR,F,Y69,AT,1992,15.1
YR,F,Y7,AT,1992,72.9
YR,F,Y70,AT,1992,14.3
YR,F,Y71,AT,1992,13.6
YR,F,Y72,AT,1992,12.9
YR,F,Y73,AT,1992,12.2
YR,F,Y74,AT,1992,11.5
YR,F,Y75,AT,1992,10.8
YR,F,Y76,AT,1992,10.2
YR,F,Y77,AT,1992,9.5
YR,F,Y78,AT,1992,8.9
YR,F,Y79,AT,1992,8.3
YR,F,Y8,AT,1992,71.9
YR,F,Y80,AT,1992,7.8
YR,F,Y81,AT,1992,7.3
YR,F,Y82,AT,1992,6.8
YR,F,Y83,AT,1992,6.3
YR,F,Y84,AT,1992,5.9
YR,F,Y9,AT,1992,70.9
YR,F,Y_GE85,AT,1992,5.5
YR,F,Y_LT1,AT,1992,79.3
YR,M,Y1,AT,1992,72.2
YR,M,Y10,AT,1992,63.3
YR,M,Y11,AT,1992,62.3
YR,M,Y12,AT,1992,61.3
YR,M,Y13,AT,1992,60.4
YR,M,Y14,AT,1992,59.4
YR,M,Y15,AT,1992,58.4
YR,M,Y16,AT,1992,57.4
YR,M,Y17,AT,1992,56.5
YR,M,Y18,AT,1992,55.5
YR,M,Y19,AT,1992,54.6
YR,M,Y2,AT,1992,71.2
YR,M,Y20,AT,1992,53.7
YR,M,Y21,AT,1992,52.7
YR,M,Y22,AT,1992,51.8
YR,M,Y23,AT,1992,50.9
YR,M,Y24,AT,1992,49.9
YR,M,Y25,AT,1992,49.0
YR,M,Y26,AT,1992,48.0
YR,M,Y27,AT,1992,47.1
YR,M,Y28,AT,1992,46.2
YR,M,Y29,AT,1992,45.2
YR,M,Y3,AT,1992,70.2
YR,M,Y30,AT,1992,44.3
YR,M,Y31,AT,1992,43.3
YR,M,Y32,AT,1992,42.4
YR,M,Y33,AT,1992,41.4
YR,M,Y34,AT,1992,40.5
YR,M,Y35,AT,1992,39.5
YR,M,Y36,AT,1992,38.6
YR,M,Y37,AT,1992,37.7
YR,M,Y38,AT,1992,36.7
YR,M,Y39,AT,1992,35.8
YR,M,Y4,AT,1992,69.3
YR,M,Y40,AT,1992,34.9
YR,M,Y41,AT,1992,34.0
YR,M,Y42,AT,1992,33.1
YR,M,Y43,AT,1992,32.1
YR,M,Y44,AT,1992,31.3
YR,M,Y45,AT,1992,30.4
YR,M,Y46,AT,1992,29.5
YR,M,Y47,AT,1992,28.6
YR,M,Y48,AT,1992,27.7
YR,M,Y49,AT,1992,26.9
YR,M,Y5,AT,1992,68.3
YR,M,Y50,AT,1992,26.0
YR,M,Y51,AT,1992,25.2
YR,M,Y52,AT,1992,24.4
YR,M,Y53,AT,1992,23.5
YR,M,Y54,AT,1992,22.7
YR,M,Y55,AT,1992,21.9
YR,M,Y56,AT,1992,21.1
YR,M,Y57,AT,1992,20.3
YR,M,Y58,AT,1992,19.6
YR,M,Y59,AT,1992,18.8
YR,M,Y6,AT,1992,67.3
YR,M,Y60,AT,1992,18.0
YR,M,Y61,AT,1992,17.3
YR,M,Y62,AT,1992,16.6
YR,M,Y63,AT,1992,15.9
YR,M,Y64,AT,1992,15.3
YR,M,Y65,AT,1992,14.6
YR,M,Y66,AT,1992,13.9
YR,M,Y67,AT,1992,13.3
YR,M,Y68,AT,1992,12.7
YR,M,Y69,AT,1992,12.1
YR,M,Y7,AT,1992,66.3
YR,M,Y70,AT,1992,11.5
YR,M,Y71,AT,1992,10.9
YR,M,Y72,AT,1992,10.3
YR,M,Y73,AT,1992,9.8
YR,M,Y74,AT,1992,9.2
YR,M,Y75,AT,1992,8.6
YR,M,Y76,AT,1992,8.2
YR,M,Y77,AT,1992,7.7
YR,M,Y78,AT,1992,7.2
YR,M,Y79,AT,1992,6.7
YR,M,Y8,AT,1992,65.3
YR,M,Y80,AT,1992,6.3
YR,M,Y81,AT,1992,5.9
YR,M,Y82,AT,1992,5.6
YR,M,Y83,AT,1992,5.2
YR,M,Y84,AT,1992,4.9
YR,M,Y9,AT,1992,64.3
YR,M,Y_GE85,AT,1992,4.6
YR,M,Y_LT1,AT,1992,72.5
YR,T,Y1,AT,1992,75.7
YR,T,Y10,AT,1992,66.8
YR,T,Y11,AT,1992,65.8
YR,T,Y12,AT,1992,64.8
YR,T,Y13,AT,1992,63.8
YR,T,Y14,AT,1992,62.9
YR,T,Y15,AT,1992,61.9
YR,T,Y16,AT,1992,60.9
YR,T,Y17,AT,1992,59.9
YR,T,Y18,AT,1992,59.0
YR,T,Y19,AT,1992,58.0
YR,T,Y2,AT,1992,74.7
YR,T,Y20,AT,1992,57.1
YR,T,Y21,AT,1992,56.1
YR,T,Y22,AT,1992,55.2
YR,T,Y23,AT,1992,54.2
YR,T,Y24,AT,1992,53.3
YR,T,Y25,AT,1992,52.3
YR,T,Y26,AT,1992,51.3
YR,T,Y27,AT,1992,50.4
YR,T,Y28,AT,1992,49.4
YR,T,Y29,AT,1992,48.4
YR,T,Y3,AT,1992,73.7
YR,T,Y30,AT,1992,47.5
YR,T,Y31,AT,1992,46.5
YR,T,Y32,AT,1992,45.6
YR,T,Y33,AT,1992,44.6
YR,T,Y34,AT,1992,43.7
YR,T,Y35,AT,1992,42.7
YR,T,Y36,AT,1992,41.8
YR,T,Y37,AT,1992,40.8
YR,T,Y38,AT,1992,39.9
YR,T,Y39,AT,1992,38.9
YR,T,Y4,AT,1992,72.7
YR,T,Y40,AT,1992,38.0
YR,T,Y41,AT,1992,37.0
YR,T,Y42,AT,1992,36.1
YR,T,Y43,AT,1992,35.2
YR,T,Y44,AT,1992,34.3
YR,T,Y45,AT,1992,33.4
YR,T,Y46,AT,1992,32.5
YR,T,Y47,AT,1992,31.6
YR,T,Y48,AT,1992,30.7
YR,T,Y49,AT,1992,29.8
YR,T,Y5,AT,1992,71.8
YR,T,Y50,AT,1992,28.9
YR,T,Y51,AT,1992,28.1
YR,T,Y52,AT,1992,27.2
YR,T,Y53,AT,1992,26.3
YR,T,Y54,AT,1992,25.5
YR,T,Y55,AT,1992,24.6
YR,T,Y56,AT,1992,23.8
YR,T,Y57,AT,1992,23.0
YR,T,Y58,AT,1992,22.2
YR,T,Y59,AT,1992,21.4
YR,T,Y6,AT,1992,70.8
YR,T,Y60,AT,1992,20.6
YR,T,Y61,AT,1992,19.8
YR,T,Y62,AT,1992,19.0
YR,T,Y63,AT,1992,18.3
YR,T,Y64,AT,1992,17.5
YR,T,Y65,AT,1992,16.8
YR,T,Y66,AT,1992,16.1
YR,T,Y67,AT,1992,15.3
YR,T,Y68,AT,1992,14.6
YR,T,Y69,AT,1992,13.9
YR,T,Y7,AT,1992,69.8
YR,T,Y70,AT,1992,13.2
YR,T,Y71,AT,1992,12.6
YR,T,Y72,AT,1992,11.9
YR,T,Y73,AT,1992,11.3
YR,T,Y74,AT,1992,10.7
YR,T,Y75,AT,1992,10.0
YR,T,Y76,AT,1992,9.5
YR,T,Y77,AT,1992,8.9
YR,T,Y78,AT,1992,8.4
YR,T,Y79,AT,1992,7.8
YR,T,Y8,AT,1992,68.8
YR,T,Y80,AT,1992,7.3
YR,T,Y81,AT,1992,6.8
YR,T,Y82,AT,1992,6.4
YR,T,Y83,AT,1992,6.0
YR,T,Y84,AT,1992,5.6
YR,T,Y9,AT,1992,67.8
YR,T,Y_GE85,AT,1992,5.3
YR,T,Y_LT1,AT,1992,76.1
YR,F,Y1,AT,1991,78.6
YR,F,Y10,AT,1991,69.8
YR,F,Y11,AT,1991,68.8
YR,F,Y12,AT,1991,67.8
YR,F,Y13,AT,1991,66.8
YR,F,Y14,AT,1991,65.8
YR,F,Y15,AT,1991,64.8
YR,F,Y16,AT,1991,63.8
YR,F,Y17,AT,1991,62.8
YR,F,Y18,AT,1991,61.9
YR,F,Y19,AT,1991,60.9
YR,F,Y2,AT,1991,77.7
YR,F,Y20,AT,1991,59.9
YR,F,Y21,AT,1991,58.9
YR,F,Y22,AT,1991,58.0
YR,F,Y23,AT,1991,57.0
YR,F,Y24,AT,1991,56.0
YR,F,Y25,AT,1991,55.0
YR,F,Y26,AT,1991,54.0
YR,F,Y27,AT,1991,53.1
YR,F,Y28,AT,1991,52.1
YR,F,Y29,AT,1991,51.1
YR,F,Y3,AT,1991,76.7
YR,F,Y30,AT,1991,50.1
YR,F,Y31,AT,1991,49.2
YR,F,Y32,AT,1991,48.2
YR,F,Y33,AT,1991,47.2
YR,F,Y34,AT,1991,46.2
YR,F,Y35,AT,1991,45.3
YR,F,Y36,AT,1991,44.3
YR,F,Y37,AT,1991,43.3
YR,F,Y38,AT,1991,42.4
YR,F,Y39,AT,1991,41.4
YR,F,Y4,AT,1991,75.7
YR,F,Y40,AT,1991,40.5
YR,F,Y41,AT,1991,39.5
YR,F,Y42,AT,1991,38.5
YR,F,Y43,AT,1991,37.6
YR,F,Y44,AT,1991,36.7
YR,F,Y45,AT,1991,35.8
YR,F,Y46,AT,1991,34.8
YR,F,Y47,AT,1991,33.9
YR,F,Y48,AT,1991,33.0
YR,F,Y49,AT,1991,32.1
YR,F,Y5,AT,1991,74.7
YR,F,Y50,AT,1991,31.1
YR,F,Y51,AT,1991,30.2
YR,F,Y52,AT,1991,29.3
YR,F,Y53,AT,1991,28.4
YR,F,Y54,AT,1991,27.5
YR,F,Y55,AT,1991,26.6
YR,F,Y56,AT,1991,25.7
YR,F,Y57,AT,1991,24.9
YR,F,Y58,AT,1991,24.0
YR,F,Y59,AT,1991,23.1
YR,F,Y6,AT,1991,73.7
YR,F,Y60,AT,1991,22.3
YR,F,Y61,AT,1991,21.4
YR,F,Y62,AT,1991,20.6
YR,F,Y63,AT,1991,19.7
YR,F,Y64,AT,1991,18.9
YR,F,Y65,AT,1991,18.1
YR,F,Y66,AT,1991,17.3
YR,F,Y67,AT,1991,16.5
YR,F,Y68,AT,1991,15.7
YR,F,Y69,AT,1991,14.9
YR,F,Y7,AT,1991,72.7
YR,F,Y70,AT,1991,14.2
YR,F,Y71,AT,1991,13.4
YR,F,Y72,AT,1991,12.7
YR,F,Y73,AT,1991,12.0
YR,F,Y74,AT,1991,11.3
YR,F,Y75,AT,1991,10.7
YR,F,Y76,AT,1991,10.0
YR,F,Y77,AT,1991,9.4
YR,F,Y78,AT,1991,8.8
YR,F,Y79,AT,1991,8.3
YR,F,Y8,AT,1991,71.8
YR,F,Y80,AT,1991,7.7
YR,F,Y81,AT,1991,7.2
YR,F,Y82,AT,1991,6.7
YR,F,Y83,AT,1991,6.3
YR,F,Y84,AT,1991,5.8
YR,F,Y9,AT,1991,70.8
YR,F,Y_GE85,AT,1991,5.5
YR,F,Y_LT1,AT,1991,79.1
YR,M,Y1,AT,1991,71.9
YR,M,Y10,AT,1991,63.1
YR,M,Y11,AT,1991,62.1
YR,M,Y12,AT,1991,61.1
YR,M,Y13,AT,1991,60.2
YR,M,Y14,AT,1991,59.2
YR,M,Y15,AT,1991,58.2
YR,M,Y16,AT,1991,57.2
YR,M,Y17,AT,1991,56.2
YR,M,Y18,AT,1991,55.3
YR,M,Y19,AT,1991,54.4
YR,M,Y2,AT,1991,71.0
YR,M,Y20,AT,1991,53.5
YR,M,Y21,AT,1991,52.5
YR,M,Y22,AT,1991,51.6
YR,M,Y23,AT,1991,50.7
YR,M,Y24,AT,1991,49.7
YR,M,Y25,AT,1991,48.8
YR,M,Y26,AT,1991,47.9
YR,M,Y27,AT,1991,46.9
YR,M,Y28,AT,1991,46.0
YR,M,Y29,AT,1991,45.1
YR,M,Y3,AT,1991,70.0
YR,M,Y30,AT,1991,44.1
YR,M,Y31,AT,1991,43.2
YR,M,Y32,AT,1991,42.2
YR,M,Y33,AT,1991,41.3
YR,M,Y34,AT,1991,40.3
YR,M,Y35,AT,1991,39.4
YR,M,Y36,AT,1991,38.5
YR,M,Y37,AT,1991,37.5
YR,M,Y38,AT,1991,36.6
YR,M,Y39,AT,1991,35.7
YR,M,Y4,AT,1991,69.0
YR,M,Y40,AT,1991,34.8
YR,M,Y41,AT,1991,33.8
YR,M,Y42,AT,1991,32.9
YR,M,Y43,AT,1991,32.0
YR,M,Y44,AT,1991,31.1
YR,M,Y45,AT,1991,30.3
YR,M,Y46,AT,1991,29.4
YR,M,Y47,AT,1991,28.5
YR,M,Y48,AT,1991,27.6
YR,M,Y49,AT,1991,26.8
YR,M,Y5,AT,1991,68.0
YR,M,Y50,AT,1991,25.9
YR,M,Y51,AT,1991,25.1
YR,M,Y52,AT,1991,24.3
YR,M,Y53,AT,1991,23.4
YR,M,Y54,AT,1991,22.6
YR,M,Y55,AT,1991,21.8
YR,M,Y56,AT,1991,21.0
YR,M,Y57,AT,1991,20.2
YR,M,Y58,AT,1991,19.5
YR,M,Y59,AT,1991,18.7
YR,M,Y6,AT,1991,67.1
YR,M,Y60,AT,1991,18.0
YR,M,Y61,AT,1991,17.3
YR,M,Y62,AT,1991,16.6
YR,M,Y63,AT,1991,15.9
YR,M,Y64,AT,1991,15.2
YR,M,Y65,AT,1991,14.5
YR,M,Y66,AT,1991,13.8
YR,M,Y67,AT,1991,13.2
YR,M,Y68,AT,1991,12.6
YR,M,Y69,AT,1991,12.0
YR,M,Y7,AT,1991,66.1
YR,M,Y70,AT,1991,11.4
YR,M,Y71,AT,1991,10.8
YR,M,Y72,AT,1991,10.3
YR,M,Y73,AT,1991,9.7
YR,M,Y74,AT,1991,9.1
YR,M,Y75,AT,1991,8.6
YR,M,Y76,AT,1991,8.1
YR,M,Y77,AT,1991,7.6
YR,M,Y78,AT,1991,7.1
YR,M,Y79,AT,1991,6.7
YR,M,Y8,AT,1991,65.1
YR,M,Y80,AT,1991,6.3
YR,M,Y81,AT,1991,5.9
YR,M,Y82,AT,1991,5.5
YR,M,Y83,AT,1991,5.2
YR,M,Y84,AT,1991,4.9
YR,M,Y9,AT,1991,64.1
YR,M,Y_GE85,AT,1991,4.7
YR,M,Y_LT1,AT,1991,72.3
YR,T,Y1,AT,1991,75.5
YR,T,Y10,AT,1991,66.6
YR,T,Y11,AT,1991,65.6
YR,T,Y12,AT,1991,64.6
YR,T,Y13,AT,1991,63.7
YR,T,Y14,AT,1991,62.7
YR,T,Y15,AT,1991,61.7
YR,T,Y16,AT,1991,60.7
YR,T,Y17,AT,1991,59.7
YR,T,Y18,AT,1991,58.8
YR,T,Y19,AT,1991,57.8
YR,T,Y2,AT,1991,74.5
YR,T,Y20,AT,1991,56.9
YR,T,Y21,AT,1991,55.9
YR,T,Y22,AT,1991,55.0
YR,T,Y23,AT,1991,54.0
YR,T,Y24,AT,1991,53.1
YR,T,Y25,AT,1991,52.1
YR,T,Y26,AT,1991,51.2
YR,T,Y27,AT,1991,50.2
YR,T,Y28,AT,1991,49.2
YR,T,Y29,AT,1991,48.3
YR,T,Y3,AT,1991,73.5
YR,T,Y30,AT,1991,47.3
YR,T,Y31,AT,1991,46.4
YR,T,Y32,AT,1991,45.4
YR,T,Y33,AT,1991,44.5
YR,T,Y34,AT,1991,43.5
YR,T,Y35,AT,1991,42.6
YR,T,Y36,AT,1991,41.6
YR,T,Y37,AT,1991,40.7
YR,T,Y38,AT,1991,39.7
YR,T,Y39,AT,1991,38.8
YR,T,Y4,AT,1991,72.6
YR,T,Y40,AT,1991,37.8
YR,T,Y41,AT,1991,36.9
YR,T,Y42,AT,1991,36.0
YR,T,Y43,AT,1991,35.1
YR,T,Y44,AT,1991,34.2
YR,T,Y45,AT,1991,33.3
YR,T,Y46,AT,1991,32.4
YR,T,Y47,AT,1991,31.5
YR,T,Y48,AT,1991,30.6
YR,T,Y49,AT,1991,29.7
YR,T,Y5,AT,1991,71.6
YR,T,Y50,AT,1991,28.8
YR,T,Y51,AT,1991,27.9
YR,T,Y52,AT,1991,27.1
YR,T,Y53,AT,1991,26.2
YR,T,Y54,AT,1991,25.4
YR,T,Y55,AT,1991,24.5
YR,T,Y56,AT,1991,23.7
YR,T,Y57,AT,1991,22.8
YR,T,Y58,AT,1991,22.0
YR,T,Y59,AT,1991,21.3
YR,T,Y6,AT,1991,70.6
YR,T,Y60,AT,1991,20.5
YR,T,Y61,AT,1991,19.7
YR,T,Y62,AT,1991,18.9
YR,T,Y63,AT,1991,18.2
YR,T,Y64,AT,1991,17.4
YR,T,Y65,AT,1991,16.7
YR,T,Y66,AT,1991,15.9
YR,T,Y67,AT,1991,15.2
YR,T,Y68,AT,1991,14.5
YR,T,Y69,AT,1991,13.8
YR,T,Y7,AT,1991,69.6
YR,T,Y70,AT,1991,13.1
YR,T,Y71,AT,1991,12.5
YR,T,Y72,AT,1991,11.8
YR,T,Y73,AT,1991,11.2
YR,T,Y74,AT,1991,10.5
YR,T,Y75,AT,1991,9.9
YR,T,Y76,AT,1991,9.3
YR,T,Y77,AT,1991,8.8
YR,T,Y78,AT,1991,8.3
YR,T,Y79,AT,1991,7.7
YR,T,Y8,AT,1991,68.6
YR,T,Y80,AT,1991,7.2
YR,T,Y81,AT,1991,6.8
YR,T,Y82,AT,1991,6.3
YR,T,Y83,AT,1991,5.9
YR,T,Y84,AT,1991,5.6
YR,T,Y9,AT,1991,67.6
YR,T,Y_GE85,AT,1991,5.2
YR,T,Y_LT1,AT,1991,75.9
YR,F,Y1,AT,1990,78.6
YR,F,Y10,AT,1990,69.7
YR,F,Y11,AT,1990,68.7
YR,F,Y12,AT,1990,67.7
YR,F,Y13,AT,1990,66.8
YR,F,Y14,AT,1990,65.8
YR,F,Y15,AT,1990,64.8
YR,F,Y16,AT,1990,63.8
YR,F,Y17,AT,1990,62.8
YR,F,Y18,AT,1990,61.8
YR,F,Y19,AT,1990,60.8
YR,F,Y2,AT,1990,77.6
YR,F,Y20,AT,1990,59.9
YR,F,Y21,AT,1990,58.9
YR,F,Y22,AT,1990,57.9
YR,F,Y23,AT,1990,56.9
YR,F,Y24,AT,1990,55.9
YR,F,Y25,AT,1990,55.0
YR,F,Y26,AT,1990,54.0
YR,F,Y27,AT,1990,53.0
YR,F,Y28,AT,1990,52.0
YR,F,Y29,AT,1990,51.0
YR,F,Y3,AT,1990,76.6
YR,F,Y30,AT,1990,50.1
YR,F,Y31,AT,1990,49.1
YR,F,Y32,AT,1990,48.1
YR,F,Y33,AT,1990,47.1
YR,F,Y34,AT,1990,46.2
YR,F,Y35,AT,1990,45.2
YR,F,Y36,AT,1990,44.2
YR,F,Y37,AT,1990,43.3
YR,F,Y38,AT,1990,42.3
YR,F,Y39,AT,1990,41.3
YR,F,Y4,AT,1990,75.7
YR,F,Y40,AT,1990,40.4
YR,F,Y41,AT,1990,39.4
YR,F,Y42,AT,1990,38.5
YR,F,Y43,AT,1990,37.6
YR,F,Y44,AT,1990,36.6
YR,F,Y45,AT,1990,35.7
YR,F,Y46,AT,1990,34.8
YR,F,Y47,AT,1990,33.9
YR,F,Y48,AT,1990,32.9
YR,F,Y49,AT,1990,32.0
YR,F,Y5,AT,1990,74.7
YR,F,Y50,AT,1990,31.1
YR,F,Y51,AT,1990,30.2
YR,F,Y52,AT,1990,29.3
YR,F,Y53,AT,1990,28.4
YR,F,Y54,AT,1990,27.5
YR,F,Y55,AT,1990,26.6
YR,F,Y56,AT,1990,25.7
YR,F,Y57,AT,1990,24.9
YR,F,Y58,AT,1990,24.0
YR,F,Y59,AT,1990,23.1
YR,F,Y6,AT,1990,73.7
YR,F,Y60,AT,1990,22.3
YR,F,Y61,AT,1990,21.4
YR,F,Y62,AT,1990,20.5
YR,F,Y63,AT,1990,19.7
YR,F,Y64,AT,1990,18.9
YR,F,Y65,AT,1990,18.1
YR,F,Y66,AT,1990,17.3
YR,F,Y67,AT,1990,16.5
YR,F,Y68,AT,1990,15.7
YR,F,Y69,AT,1990,14.9
YR,F,Y7,AT,1990,72.7
YR,F,Y70,AT,1990,14.2
YR,F,Y71,AT,1990,13.5
YR,F,Y72,AT,1990,12.7
YR,F,Y73,AT,1990,12.0
YR,F,Y74,AT,1990,11.3
YR,F,Y75,AT,1990,10.6
YR,F,Y76,AT,1990,9.9
YR,F,Y77,AT,1990,9.3
YR,F,Y78,AT,1990,8.7
YR,F,Y79,AT,1990,8.2
YR,F,Y8,AT,1990,71.7
YR,F,Y80,AT,1990,7.6
YR,F,Y81,AT,1990,7.1
YR,F,Y82,AT,1990,6.7
YR,F,Y83,AT,1990,6.3
YR,F,Y84,AT,1990,5.9
YR,F,Y9,AT,1990,70.7
YR,F,Y_GE85,AT,1990,5.5
YR,F,Y_LT1,AT,1990,79.0
YR,M,Y1,AT,1990,71.9
YR,M,Y10,AT,1990,63.1
YR,M,Y11,AT,1990,62.1
YR,M,Y12,AT,1990,61.1
YR,M,Y13,AT,1990,60.1
YR,M,Y14,AT,1990,59.2
YR,M,Y15,AT,1990,58.2
YR,M,Y16,AT,1990,57.2
YR,M,Y17,AT,1990,56.2
YR,M,Y18,AT,1990,55.3
YR,M,Y19,AT,1990,54.4
YR,M,Y2,AT,1990,70.9
YR,M,Y20,AT,1990,53.4
YR,M,Y21,AT,1990,52.5
YR,M,Y22,AT,1990,51.6
YR,M,Y23,AT,1990,50.6
YR,M,Y24,AT,1990,49.7
YR,M,Y25,AT,1990,48.8
YR,M,Y26,AT,1990,47.8
YR,M,Y27,AT,1990,46.9
YR,M,Y28,AT,1990,45.9
YR,M,Y29,AT,1990,45.0
YR,M,Y3,AT,1990,70.0
YR,M,Y30,AT,1990,44.0
YR,M,Y31,AT,1990,43.1
YR,M,Y32,AT,1990,42.2
YR,M,Y33,AT,1990,41.2
YR,M,Y34,AT,1990,40.3
YR,M,Y35,AT,1990,39.3
YR,M,Y36,AT,1990,38.4
YR,M,Y37,AT,1990,37.5
YR,M,Y38,AT,1990,36.5
YR,M,Y39,AT,1990,35.6
YR,M,Y4,AT,1990,69.0
YR,M,Y40,AT,1990,34.7
YR,M,Y41,AT,1990,33.8
YR,M,Y42,AT,1990,32.9
YR,M,Y43,AT,1990,32.0
YR,M,Y44,AT,1990,31.1
YR,M,Y45,AT,1990,30.2
YR,M,Y46,AT,1990,29.3
YR,M,Y47,AT,1990,28.5
YR,M,Y48,AT,1990,27.6
YR,M,Y49,AT,1990,26.7
YR,M,Y5,AT,1990,68.0
YR,M,Y50,AT,1990,25.9
YR,M,Y51,AT,1990,25.0
YR,M,Y52,AT,1990,24.2
YR,M,Y53,AT,1990,23.3
YR,M,Y54,AT,1990,22.5
YR,M,Y55,AT,1990,21.7
YR,M,Y56,AT,1990,20.9
YR,M,Y57,AT,1990,20.1
YR,M,Y58,AT,1990,19.4
YR,M,Y59,AT,1990,18.6
YR,M,Y6,AT,1990,67.1
YR,M,Y60,AT,1990,17.9
YR,M,Y61,AT,1990,17.1
YR,M,Y62,AT,1990,16.5
YR,M,Y63,AT,1990,15.8
YR,M,Y64,AT,1990,15.1
YR,M,Y65,AT,1990,14.4
YR,M,Y66,AT,1990,13.8
YR,M,Y67,AT,1990,13.1
YR,M,Y68,AT,1990,12.5
YR,M,Y69,AT,1990,11.9
YR,M,Y7,AT,1990,66.1
YR,M,Y70,AT,1990,11.3
YR,M,Y71,AT,1990,10.8
YR,M,Y72,AT,1990,10.2
YR,M,Y73,AT,1990,9.6
YR,M,Y74,AT,1990,9.0
YR,M,Y75,AT,1990,8.5
YR,M,Y76,AT,1990,8.1
YR,M,Y77,AT,1990,7.6
YR,M,Y78,AT,1990,7.2
YR,M,Y79,AT,1990,6.7
YR,M,Y8,AT,1990,65.1
YR,M,Y80,AT,1990,6.3
YR,M,Y81,AT,1990,5.9
YR,M,Y82,AT,1990,5.6
YR,M,Y83,AT,1990,5.3
YR,M,Y84,AT,1990,5.0
YR,M,Y9,AT,1990,64.1
YR,M,Y_GE85,AT,1990,4.7
YR,M,Y_LT1,AT,1990,72.3
YR,T,Y1,AT,1990,75.4
YR,T,Y10,AT,1990,66.6
YR,T,Y11,AT,1990,65.6
YR,T,Y12,AT,1990,64.6
YR,T,Y13,AT,1990,63.6
YR,T,Y14,AT,1990,62.7
YR,T,Y15,AT,1990,61.7
YR,T,Y16,AT,1990,60.7
YR,T,Y17,AT,1990,59.7
YR,T,Y18,AT,1990,58.7
YR,T,Y19,AT,1990,57.8
YR,T,Y2,AT,1990,74.5
YR,T,Y20,AT,1990,56.9
YR,T,Y21,AT,1990,55.9
YR,T,Y22,AT,1990,55.0
YR,T,Y23,AT,1990,54.0
YR,T,Y24,AT,1990,53.0
YR,T,Y25,AT,1990,52.1
YR,T,Y26,AT,1990,51.1
YR,T,Y27,AT,1990,50.2
YR,T,Y28,AT,1990,49.2
YR,T,Y29,AT,1990,48.2
YR,T,Y3,AT,1990,73.5
YR,T,Y30,AT,1990,47.3
YR,T,Y31,AT,1990,46.3
YR,T,Y32,AT,1990,45.4
YR,T,Y33,AT,1990,44.4
YR,T,Y34,AT,1990,43.5
YR,T,Y35,AT,1990,42.5
YR,T,Y36,AT,1990,41.6
YR,T,Y37,AT,1990,40.6
YR,T,Y38,AT,1990,39.7
YR,T,Y39,AT,1990,38.7
